OSEBuildingID,BuildingType,Neighborhood,BuildingAge,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),PrimaryProperty,LargestPropertyUseTypeGFA,SecondLargest,SecondLargestPropertyUseTypeGFA,ThirdLargest,ThirdLargestPropertyUseTypeGFA,NumberPropertyUseType,harvesine_distance,ENERGYSTARScore,SiteEnergyUse(kBtu)
26602,NONRESIDENTIAL,DOWNTOWN,87,1.0,4,0,49951,OFFICE AND BUSINESS,32039.0,OTHER SERVICES AND FACILITIES,24035.0,UNDEFINED,,2,0.43780242438444866,,5134446.0
26611,NONRESIDENTIAL,SOUTHEAST,6,1.0,2,0,25880,HEALTH AND MEDICAL,25880.0,UNDEFINED,,UNDEFINED,,1,6.661979312951332,8.0,1941728.75
26657,NONRESIDENTIAL,NORTHEAST,89,1.0,3,0,41013,OTHER SERVICES AND FACILITIES,32098.0,OFFICE AND BUSINESS,2310.0,UNDEFINED,,2,4.195238318716219,,1080821.0
26667,NONRESIDENTIAL,NORTHEAST,12,1.0,2,0,21075,OTHER SERVICES AND FACILITIES,18075.0,OFFICE AND BUSINESS,3000.0,UNDEFINED,,2,4.156706875805733,,1581036.75
26670,NONRESIDENTIAL,NORTHEAST,66,1.0,3,0,46485,OTHER SERVICES AND FACILITIES,63922.0,UNDEFINED,,UNDEFINED,,1,5.020832638998214,83.0,1544995.75
26681,NONRESIDENTIAL,NORTHWEST,51,1.0,4,0,56896,OFFICE AND BUSINESS,40768.0,PARKING,16128.0,UNDEFINED,,2,4.988167531431803,96.0,1402048.5
26695,NONRESIDENTIAL,NORTHWEST,38,1.0,2,0,27500,OTHER SERVICES AND FACILITIES,27500.0,UNDEFINED,,UNDEFINED,,1,4.954468245532198,60.0,577123.125
26705,NONRESIDENTIAL,DOWNTOWN,86,1.0,2,0,36630,OFFICE AND BUSINESS,22000.0,STORAGE,11000.0,UNDEFINED,,2,0.5278020892879941,90.0,541943.3125
26706,NONRESIDENTIAL,DOWNTOWN,116,0.0,3,0,26830,OFFICE AND BUSINESS,16838.0,OTHER SERVICES AND FACILITIES,10000.0,UNDEFINED,,2,0.4619631613696488,,2099386.75
26708,NONRESIDENTIAL,DOWNTOWN,110,1.0,5,0,41920,OFFICE AND BUSINESS,41920.0,UNDEFINED,,UNDEFINED,,1,0.45315956970040067,95.0,1103594.75
26710,NONRESIDENTIAL,DOWNTOWN,111,1.0,5,0,36879,OFFICE AND BUSINESS,44000.0,UNDEFINED,,UNDEFINED,,1,0.3957086871679667,92.0,1537570.25
26711,NONRESIDENTIAL,DOWNTOWN,112,1.0,6,0,29820,OTHER SERVICES AND FACILITIES,29820.0,UNDEFINED,,UNDEFINED,,1,0.3965548766826196,,1601955.625
26719,NONRESIDENTIAL,DOWNTOWN,111,0.0,2,0,33640,OFFICE AND BUSINESS,27322.0,UNDEFINED,,UNDEFINED,,1,0.42272370286923533,70.0,1078535.75
26720,NONRESIDENTIAL,DOWNTOWN,110,1.0,4,0,43484,STORAGE,26416.0,RETAIL AND PERSONAL SERVICES,9531.0,OFFICE AND BUSINESS,7537.0,3,0.449889037924965,18.0,1567040.75
26726,NONRESIDENTIAL,DOWNTOWN,116,1.0,3,0,22480,MIXED USE,10800.0,OTHER SERVICES AND FACILITIES,10800.0,RETAIL AND PERSONAL SERVICES,7200.0,3,0.5475505925992573,,981009.125
26728,NONRESIDENTIAL,DOWNTOWN,91,1.0,4,0,33018,HOTEL,23193.0,RETAIL AND PERSONAL SERVICES,6165.0,UNDEFINED,,2,0.5867052899368337,49.0,4857581.5
26731,NONRESIDENTIAL,DOWNTOWN,46,1.0,2,0,26510,OFFICE AND BUSINESS,30800.0,UNDEFINED,,UNDEFINED,,1,0.7561171787181982,91.0,987063.6875
26759,NONRESIDENTIAL,LAKE UNION,78,1.0,1,0,40028,STORAGE,33222.0,RETAIL AND PERSONAL SERVICES,10208.0,OFFICE AND BUSINESS,6200.0,3,3.331791418161195,80.0,942415.1875
26761,NONRESIDENTIAL,LAKE UNION,9,1.0,3,18228,26282,OFFICE AND BUSINESS,26282.0,PARKING,18228.0,UNDEFINED,,2,3.2895980643349727,23.0,2188051.25
26773,NONRESIDENTIAL,NORTH,62,1.0,1,0,21624,OTHER SERVICES AND FACILITIES,21624.0,UNDEFINED,,UNDEFINED,,1,7.951116526709131,90.0,666687.5
26808,SPS-DISTRICT K-12,NORTHWEST,46,1.0,1,0,42239,EDUCATION,48799.0,UNDEFINED,,UNDEFINED,,1,4.842966860426734,83.0,2145603.5
26821,SPS-DISTRICT K-12,NORTHWEST,91,1.0,3,0,51360,EDUCATION,51026.0,UNDEFINED,,UNDEFINED,,1,4.293958580789304,89.0,1403094.75
26833,NONRESIDENTIAL,DOWNTOWN,23,0.0,3,0,21600,OFFICE AND BUSINESS,11600.0,FOOD AND BEVERAGE,10000.0,UNDEFINED,,2,0.6219168827561493,,1539176.625
26834,NONRESIDENTIAL,DOWNTOWN,107,1.0,3,0,20620,MIXED USE,10060.0,RETAIL AND PERSONAL SERVICES,5280.0,ENTERTAINMENT AND LEISURE,5280.0,3,0.6658928293908876,,747456.875
26838,NONRESIDENTIAL,DOWNTOWN,106,1.0,5,0,40552,HOTEL,40552.0,UNDEFINED,,UNDEFINED,,1,0.5240384433408828,99.0,1200180.875
26847,NONRESIDENTIAL,DOWNTOWN,107,1.0,3,0,31432,OFFICE AND BUSINESS,23059.0,OTHER SERVICES AND FACILITIES,7125.0,RESIDENTIAL AND HOUSING,1248.0,3,0.4723862524233965,,1439572.375
26849,NONRESIDENTIAL,DOWNTOWN,99,1.0,2,0,24550,RETAIL AND PERSONAL SERVICES,13500.0,OFFICE AND BUSINESS,11050.0,UNDEFINED,,2,0.5856772878126646,100.0,977230.3125
26870,SPS-DISTRICT K-12,LAKE UNION,16,1.0,2,0,61052,EDUCATION,61052.0,UNDEFINED,,UNDEFINED,,1,3.563829105285563,80.0,2366929.5
26883,NONRESIDENTIAL,CENTRAL,108,1.0,3,0,25864,OTHER SERVICES AND FACILITIES,13364.0,OFFICE AND BUSINESS,8420.0,UNDEFINED,,2,0.8477778196132998,,1028277.313
26905,NONRESIDENTIAL,NORTHEAST,92,1.0,3,0,20686,OTHER SERVICES AND FACILITIES,20686.0,UNDEFINED,,UNDEFINED,,1,3.9824809824053005,,1207504.0
26906,NONRESIDENTIAL,NORTHEAST,87,1.0,3,0,22124,RESIDENTIAL AND HOUSING,22124.0,UNDEFINED,,UNDEFINED,,1,3.9667254375001666,82.0,637685.0
26909,NONRESIDENTIAL,NORTHEAST,90,1.0,3,0,27487,RESIDENTIAL AND HOUSING,27487.0,UNDEFINED,,UNDEFINED,,1,4.06364067693301,82.0,1594504.875
26911,NONRESIDENTIAL,NORTHEAST,90,1.0,4,0,23616,RESIDENTIAL AND HOUSING,23616.0,UNDEFINED,,UNDEFINED,,1,3.979178805672321,55.0,1656420.25
26922,NONRESIDENTIAL,NORTHEAST,40,1.0,3,0,33448,RESIDENTIAL AND HOUSING,33448.0,UNDEFINED,,UNDEFINED,,1,4.037647747886154,78.0,998633.5
26924,NONRESIDENTIAL,EAST,11,0.0,2,7120,22388,MIXED USE,11074.0,HEALTH AND MEDICAL,8183.0,PARKING,6569.0,6,0.6547237182026028,,2217620.0
26930,NONRESIDENTIAL,CENTRAL,29,1.0,2,0,74840,HEALTH AND MEDICAL,74840.0,UNDEFINED,,UNDEFINED,,1,1.0435340817888898,48.0,8268496.5
26933,NONRESIDENTIAL,CENTRAL,103,1.0,3,0,20992,OTHER SERVICES AND FACILITIES,24600.0,ENTERTAINMENT AND LEISURE,4625.0,EDUCATION,1665.0,3,1.0435340817888898,,2473302.0
26939,NONRESIDENTIAL,CENTRAL,91,1.0,2,0,22344,EDUCATION,22344.0,UNDEFINED,,UNDEFINED,,1,1.2344030676098272,40.0,1522596.75
26956,NONRESIDENTIAL,EAST,95,1.0,3,0,31900,EDUCATION,26000.0,UNDEFINED,,UNDEFINED,,1,1.3853405789705941,,2466100.0
26961,NONRESIDENTIAL,BALLARD,66,1.0,2,0,29417,OTHER SERVICES AND FACILITIES,18489.0,HEALTH AND MEDICAL,8946.0,EDUCATION,1445.0,4,5.909830953026366,,1631479.125
26973,NONRESIDENTIAL,DOWNTOWN,107,1.0,3,0,49299,MIXED USE,24099.0,RESIDENTIAL AND HOUSING,23632.0,FOOD AND BEVERAGE,5320.0,3,0.6964158739722945,,4729846.5
26986,NONRESIDENTIAL,SOUTHWEST,19,1.0,1,0,31841,FOOD AND BEVERAGE,30899.0,OFFICE AND BUSINESS,942.0,UNDEFINED,,2,2.9617349156097488,,13140574.0
26994,NONRESIDENTIAL,EAST,28,1.0,2,0,21036,MIXED USE,11021.0,HEALTH AND MEDICAL,8164.0,OFFICE AND BUSINESS,7280.0,5,2.3723243041719253,,2735811.5
26997,NONRESIDENTIAL,NORTHEAST,17,1.0,2,0,32928,MIXED USE,24288.0,RETAIL AND PERSONAL SERVICES,16710.0,OFFICE AND BUSINESS,16128.0,4,3.9573475747191322,9.0,5652231.0
27007,NONRESIDENTIAL,NORTHEAST,62,1.0,2,0,20039,OTHER SERVICES AND FACILITIES,20039.0,UNDEFINED,,UNDEFINED,,1,4.550548178675929,100.0,104722.2969
27008,SPS-DISTRICT K-12,NORTHEAST,88,1.0,2,0,54943,EDUCATION,57247.0,UNDEFINED,,UNDEFINED,,1,4.614679647423913,94.0,2155390.25
27013,NONRESIDENTIAL,GREATER DUWAMISH,56,1.0,1,0,44476,STORAGE,41256.0,UNDEFINED,,UNDEFINED,,1,4.050810206264499,33.0,1368120.5
27016,NONRESIDENTIAL,GREATER DUWAMISH,47,1.0,1,0,35017,OFFICE AND BUSINESS,19785.0,STORAGE,10234.0,PARKING,0.0,3,4.241105339347235,66.0,1295485.25
27020,NONRESIDENTIAL,NORTHEAST,66,1.0,3,0,29084,RESIDENTIAL AND HOUSING,26000.0,UNDEFINED,,UNDEFINED,,1,4.06387691780927,66.0,1632498.625
27080,NONRESIDENTIAL,SOUTHEAST,53,1.0,2,0,22952,OTHER SERVICES AND FACILITIES,22962.0,PARKING,0.0,UNDEFINED,,2,1.9426020798674364,98.0,470666.6875
27117,NONRESIDENTIAL,GREATER DUWAMISH,40,1.0,1,0,21040,STORAGE,21040.0,UNDEFINED,,UNDEFINED,,1,4.271848779210445,43.0,592088.125
27122,NONRESIDENTIAL,GREATER DUWAMISH,65,1.0,2,0,28032,STORAGE,30000.0,UNDEFINED,,UNDEFINED,,1,4.237015895940357,52.0,1321065.0
27131,NONRESIDENTIAL,GREATER DUWAMISH,42,1.0,1,0,25620,STORAGE,25620.0,UNDEFINED,,UNDEFINED,,1,4.345237687824265,82.0,550324.1875
27141,NONRESIDENTIAL,DOWNTOWN,24,1.0,3,0,33238,STORAGE,33238.0,UNDEFINED,,UNDEFINED,,1,0.7438089012901058,14.0,1632472.0
27142,NONRESIDENTIAL,EAST,104,1.0,4,0,27800,EDUCATION,11093.0,UNDEFINED,,UNDEFINED,,1,0.32271744858851037,8.0,1181428.75
27145,NONRESIDENTIAL,DOWNTOWN,16,1.0,6,0,706176,OFFICE AND BUSINESS,222807.0,PARKING,78049.0,OFFICE AND BUSINESS,5171.0,3,0.21624152445433684,82.0,13270687.0
27162,NONRESIDENTIAL,SOUTHWEST,18,1.0,1,0,33706,FOOD AND BEVERAGE,31746.0,UNDEFINED,,UNDEFINED,,1,4.960670342213816,22.0,8687690.0
27184,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,55,1.0,2,0,37600,MIXED USE,18400.0,OTHER SERVICES AND FACILITIES,16200.0,OFFICE AND BUSINESS,3000.0,3,3.8515270926782854,,2171751.5
27205,SPS-DISTRICT K-12,NORTHWEST,62,1.0,1,0,42128,EDUCATION,42128.0,UNDEFINED,,UNDEFINED,,1,7.019699913039338,93.0,1709307.5
27231,SPS-DISTRICT K-12,BALLARD,84,1.0,2,0,44753,EDUCATION,46545.0,UNDEFINED,,UNDEFINED,,1,6.140959424407147,96.0,1638691.625
27244,NONRESIDENTIAL,EAST,104,1.0,3,0,33708,OTHER SERVICES AND FACILITIES,33708.0,UNDEFINED,,UNDEFINED,,1,0.6514119754394607,,786324.0
27303,NONRESIDENTIAL,NORTH,68,1.0,2,0,47237,OTHER SERVICES AND FACILITIES,47661.0,UNDEFINED,,UNDEFINED,,1,8.84354374045476,,5981430.0
27365,SPS-DISTRICT K-12,BALLARD,27,1.0,2,0,57298,EDUCATION,60882.0,UNDEFINED,,UNDEFINED,,1,5.4145382234393375,91.0,1586388.75
27378,NONRESIDENTIAL,NORTHEAST,19,1.0,1,38585,38000,FOOD AND BEVERAGE,41447.0,PARKING,0.0,UNDEFINED,,2,5.293744557947985,18.0,13906080.0
27381,NONRESIDENTIAL,NORTHEAST,78,1.0,3,0,26373,OTHER SERVICES AND FACILITIES,26373.0,UNDEFINED,,UNDEFINED,,1,3.998829910129755,75.0,964236.0
27389,NONRESIDENTIAL,CENTRAL,60,6.0,2,0,75868,OFFICE AND BUSINESS,50379.0,FOOD AND BEVERAGE,12622.0,RETAIL AND PERSONAL SERVICES,6662.0,4,2.219914447477953,,3605749.75
27406,NONRESIDENTIAL,EAST,69,1.0,2,0,21656,MIXED USE,5656.0,OTHER SERVICES AND FACILITIES,5561.0,FOOD AND BEVERAGE,5090.0,5,1.406755045570265,,1607972.25
27455,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,95,1.0,3,0,23040,STORAGE,23040.0,UNDEFINED,,UNDEFINED,,1,2.35219024907432,,421430.0
27456,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,60,1.0,2,0,36771,OTHER SERVICES AND FACILITIES,34856.0,UNDEFINED,,UNDEFINED,,1,2.291086477144164,,5447076.5
27482,NONRESIDENTIAL,GREATER DUWAMISH,39,1.0,1,0,24024,STORAGE,14314.0,OTHER SERVICES AND FACILITIES,9710.0,UNDEFINED,,2,5.1932323392740765,,375773.5938
27488,NONRESIDENTIAL,GREATER DUWAMISH,63,1.0,1,0,42420,STORAGE,27420.0,OTHER SERVICES AND FACILITIES,10000.0,OFFICE AND BUSINESS,5000.0,3,5.0447298670872796,34.0,965425.1875
27494,NONRESIDENTIAL,GREATER DUWAMISH,37,1.0,1,0,36982,STORAGE,34382.0,OFFICE AND BUSINESS,2600.0,UNDEFINED,,2,5.000033707247085,,374753.8125
27504,NONRESIDENTIAL,GREATER DUWAMISH,52,1.0,2,0,23400,STORAGE,20002.0,OFFICE AND BUSINESS,3374.0,PARKING,0.0,3,4.813239256491985,,439266.9063
27532,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,68,1.0,2,0,30720,OTHER SERVICES AND FACILITIES,28120.0,PARKING,1600.0,OFFICE AND BUSINESS,1000.0,3,1.6367852363785065,,1683064.25
27553,NONRESIDENTIAL,GREATER DUWAMISH,44,1.0,1,0,23232,STORAGE,23232.0,UNDEFINED,,UNDEFINED,,1,2.7808824681025217,,127374.0
27554,NONRESIDENTIAL,GREATER DUWAMISH,42,1.0,1,0,35046,STORAGE,32546.0,UNDEFINED,,UNDEFINED,,1,2.8642199169788842,100.0,1063269.125
27561,NONRESIDENTIAL,GREATER DUWAMISH,55,1.0,1,0,25577,STORAGE,13349.0,STORAGE,8228.0,OFFICE AND BUSINESS,4000.0,3,2.8733555773575308,,895784.6875
27562,NONRESIDENTIAL,GREATER DUWAMISH,42,1.0,1,0,43380,STORAGE,42844.0,UNDEFINED,,UNDEFINED,,1,2.9003409143778747,89.0,405062.0
27567,NONRESIDENTIAL,LAKE UNION,21,1.0,3,0,20410,OFFICE AND BUSINESS,20410.0,UNDEFINED,,UNDEFINED,,1,3.4532461442622058,8.0,2720238.25
27587,NONRESIDENTIAL,NORTHWEST,33,1.0,3,6300,18396,OFFICE AND BUSINESS,18396.0,PARKING,6300.0,UNDEFINED,,2,6.7181472477235165,87.0,624125.625
27597,SPS-DISTRICT K-12,NORTHWEST,60,1.0,1,0,45174,EDUCATION,45174.0,UNDEFINED,,UNDEFINED,,1,7.50405248135784,84.0,1980825.25
27598,NONRESIDENTIAL,NORTHWEST,14,1.0,1,0,24955,OTHER SERVICES AND FACILITIES,24955.0,UNDEFINED,,UNDEFINED,,1,7.4997694769522125,47.0,689803.0
27668,NONRESIDENTIAL,CENTRAL,25,1.0,3,0,34074,OTHER SERVICES AND FACILITIES,34074.0,UNDEFINED,,UNDEFINED,,1,2.0250633134290466,,8521989.0
27673,NONRESIDENTIAL,DOWNTOWN,10,0.0,10,22225,370327,HOTEL,198400.0,PARKING,52400.0,UNDEFINED,,2,0.2024317815249334,23.0,17457560.0
27703,NONRESIDENTIAL,NORTH,55,1.0,2,0,76475,OTHER SERVICES AND FACILITIES,45442.0,EDUCATION,31033.0,UNDEFINED,,2,7.775571595006472,,1765813.625
27704,NONRESIDENTIAL,NORTH,28,1.0,2,0,32961,EDUCATION,32961.0,UNDEFINED,,UNDEFINED,,1,7.819123225807804,86.0,1573155.0
27721,NONRESIDENTIAL,NORTHWEST,12,1.0,1,14570,12806,OTHER SERVICES AND FACILITIES,12806.0,PARKING,0.0,UNDEFINED,,2,5.713204612532453,,1082920.125
27799,CAMPUS,CENTRAL,66,1.0,1,0,109794,EDUCATION,109794.0,UNDEFINED,,UNDEFINED,,1,2.322656398542214,87.0,3296526.25
27816,NONRESIDENTIAL,CENTRAL,105,1.0,3,0,25200,OTHER SERVICES AND FACILITIES,25200.0,UNDEFINED,,UNDEFINED,,1,1.367139457835422,,1242666.25
27821,NONRESIDENTIAL,NORTH,20,1.0,1,0,44755,FOOD AND BEVERAGE,46978.0,UNDEFINED,,UNDEFINED,,1,7.160356204445986,56.0,11521140.0
27825,NONRESIDENTIAL,EAST,109,1.0,2,0,22320,OTHER SERVICES AND FACILITIES,22320.0,UNDEFINED,,UNDEFINED,,4,0.7392440425458238,,209644.9063
27828,NONRESIDENTIAL,EAST,104,1.0,3,0,24000,MIXED USE,12000.0,OTHER SERVICES AND FACILITIES,6000.0,RETAIL AND PERSONAL SERVICES,6000.0,3,0.7630903383411414,,932083.5
27830,NONRESIDENTIAL,EAST,96,1.0,3,0,23422,OFFICE AND BUSINESS,23422.0,UNDEFINED,,UNDEFINED,,1,0.9242303327288026,65.0,2701872.0
27833,NONRESIDENTIAL,EAST,41,5.0,2,11328,27551,OTHER SERVICES AND FACILITIES,38879.0,UNDEFINED,,UNDEFINED,,1,1.2182684282556757,,3371659.75
27838,NONRESIDENTIAL,EAST,18,1.0,5,14625,38409,MIXED USE,22486.0,FOOD AND BEVERAGE,14257.0,PARKING,13308.0,3,1.1757268443113433,93.0,3392129.0
27869,NONRESIDENTIAL,EAST,96,1.0,2,0,23040,STORAGE,23040.0,UNDEFINED,,UNDEFINED,,1,0.9800916983500498,99.0,79711.79688
27874,NONRESIDENTIAL,EAST,58,1.0,2,0,61880,STORAGE,61880.0,UNDEFINED,,UNDEFINED,,1,0.9529184909831475,66.0,595936.5
27882,NONRESIDENTIAL,EAST,91,1.0,2,0,27938,OFFICE AND BUSINESS,13917.0,RETAIL AND PERSONAL SERVICES,13188.0,UNDEFINED,,2,0.8427406323005926,97.0,1027394.313
27891,NONRESIDENTIAL,NORTHEAST,92,1.0,2,0,21600,OTHER SERVICES AND FACILITIES,32580.0,RETAIL AND PERSONAL SERVICES,9650.0,UNDEFINED,,2,4.04145385753772,,1623657.0
27892,NONRESIDENTIAL,NORTHEAST,87,1.0,3,0,27908,OTHER SERVICES AND FACILITIES,21886.0,UNDEFINED,,UNDEFINED,,1,4.1278145545615095,,2028125.625
27901,CAMPUS,CENTRAL,16,1.0,2,0,30562,EDUCATION,30562.0,UNDEFINED,,UNDEFINED,,1,2.322656398542214,69.0,1622231.375
27903,NONRESIDENTIAL,DOWNTOWN,16,1.0,3,0,54969,RETAIL AND PERSONAL SERVICES,54969.0,UNDEFINED,,UNDEFINED,,1,0.7166677457311917,67.0,3724098.25
27922,NONRESIDENTIAL,CENTRAL,65,1.0,2,0,36825,EDUCATION,44340.0,OTHER SERVICES AND FACILITIES,10415.0,ENTERTAINMENT AND LEISURE,4925.0,4,1.0564876715756988,,1755072.75
27928,NONRESIDENTIAL,EAST,58,1.0,3,0,25834,OFFICE AND BUSINESS,31822.0,UNDEFINED,,UNDEFINED,,1,1.1351232096760793,73.0,2076289.625
27947,NONRESIDENTIAL,EAST,87,1.0,1,0,37700,OTHER SERVICES AND FACILITIES,52225.0,UNDEFINED,,UNDEFINED,,1,1.8467782350494135,38.0,3481727.5
27955,SPS-DISTRICT K-12,EAST,91,1.0,2,0,27273,EDUCATION,27273.0,UNDEFINED,,UNDEFINED,,1,2.706901670692031,90.0,1258619.125
27969,NONRESIDENTIAL,CENTRAL,12,1.0,6,0,97229,MIXED USE,45300.0,PARKING,35973.0,RETAIL AND PERSONAL SERVICES,16956.0,3,1.2471612558602447,100.0,1021754.688
27982,NONRESIDENTIAL,NORTHWEST,34,1.0,3,0,25111,OFFICE AND BUSINESS,14256.0,STORAGE,7850.0,PARKING,0.0,3,6.421300115312718,77.0,954352.6875
28019,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,63,1.0,2,0,31805,OTHER SERVICES AND FACILITIES,31805.0,UNDEFINED,,UNDEFINED,,1,4.236629698931414,10.0,1641667.0
28020,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,63,1.0,1,0,20811,EDUCATION,20811.0,UNDEFINED,,UNDEFINED,,1,4.236629698931414,95.0,1267348.5
28025,NONRESIDENTIAL,GREATER DUWAMISH,49,1.0,2,0,22058,STORAGE,12644.0,OFFICE AND BUSINESS,7286.0,UNDEFINED,,2,0.9664611807471519,1.0,1987334.75
28029,NONRESIDENTIAL,GREATER DUWAMISH,46,1.0,1,0,22890,STORAGE,43452.0,OFFICE AND BUSINESS,2890.0,UNDEFINED,,2,3.030568046572685,,10005787.0
28030,NONRESIDENTIAL,GREATER DUWAMISH,109,1.0,5,0,36000,OTHER SERVICES AND FACILITIES,36000.0,UNDEFINED,,UNDEFINED,,1,3.10005663298999,,1111293.75
28033,NONRESIDENTIAL,GREATER DUWAMISH,45,1.0,1,0,28320,STORAGE,28320.0,PARKING,0.0,UNDEFINED,,2,3.0923652799487074,1.0,4236396.5
28053,NONRESIDENTIAL,NORTHEAST,61,1.0,1,0,29079,OTHER SERVICES AND FACILITIES,29079.0,UNDEFINED,,UNDEFINED,,1,5.3409024868405455,78.0,861643.6875
28066,NONRESIDENTIAL,EAST,34,1.0,3,9616,19232,OFFICE AND BUSINESS,19232.0,PARKING,9616.0,UNDEFINED,,2,3.0880548321567347,82.0,726917.5
28081,NONRESIDENTIAL,BALLARD,28,1.0,2,0,20535,OFFICE AND BUSINESS,13600.0,STORAGE,8200.0,UNDEFINED,,2,3.6846379391442534,7.0,1835804.0
28086,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,31,1.0,2,0,43025,HEALTH AND MEDICAL,29527.0,OTHER SERVICES AND FACILITIES,13498.0,UNDEFINED,,2,3.4595251516751313,,9393108.0
28476,NONRESIDENTIAL,GREATER DUWAMISH,51,1.0,1,0,30800,STORAGE,30800.0,UNDEFINED,,UNDEFINED,,1,4.052971910068666,65.0,485971.0
29170,NONRESIDENTIAL,EAST,116,1.0,3,0,22168,MIXED USE,11084.0,ENTERTAINMENT AND LEISURE,11084.0,UNDEFINED,,2,0.496767459185882,,1784385.25
29214,NONRESIDENTIAL,GREATER DUWAMISH,94,1.0,1,0,37400,STORAGE,27271.0,FOOD AND BEVERAGE,5706.0,STORAGE,4473.0,3,0.8684892715477961,73.0,924192.6875
29550,NONRESIDENTIAL,DOWNTOWN,16,1.0,11,0,268130,OFFICE AND BUSINESS,268130.0,UNDEFINED,,UNDEFINED,,1,0.6900862055175561,88.0,15026352.0
29551,NONRESIDENTIAL,DOWNTOWN,16,1.0,11,0,68452,OFFICE AND BUSINESS,61665.0,OFFICE AND BUSINESS,6787.0,UNDEFINED,,2,0.6575823819230328,79.0,3782378.25
29552,NONRESIDENTIAL,DOWNTOWN,16,1.0,11,0,273185,OFFICE AND BUSINESS,281566.0,UNDEFINED,,UNDEFINED,,1,0.7061666493560984,88.0,14709151.0
29612,NONRESIDENTIAL,NORTHEAST,92,1.0,3,0,97500,EDUCATION,97500.0,UNDEFINED,,UNDEFINED,,1,4.821857400142949,97.0,3736960.0
29788,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,34,1.0,5,0,54015,OFFICE AND BUSINESS,54015.0,UNDEFINED,,UNDEFINED,,1,1.845548318367989,75.0,3020001.5
32429,NONRESIDENTIAL,DOWNTOWN,31,1.0,13,0,42000,FOOD AND BEVERAGE,26554.0,OTHER SERVICES AND FACILITIES,15310.0,UNDEFINED,7673.0,4,0.37964535727615256,,7798464.0
33289,NONRESIDENTIAL,DOWNTOWN,34,0.0,24,0,119701,OFFICE AND BUSINESS,102878.0,RETAIL AND PERSONAL SERVICES,16823.0,UNDEFINED,,2,1.1705251327130344,67.0,8382140.5
33408,NONRESIDENTIAL,NORTH,51,1.0,1,0,24697,OTHER SERVICES AND FACILITIES,15300.0,OTHER SERVICES AND FACILITIES,4717.0,UNDEFINED,,2,8.005451106589314,,1295685.75
33527,NONRESIDENTIAL,CENTRAL,3,2.0,1,0,57468,EDUCATION,67750.0,UNDEFINED,,UNDEFINED,,1,1.5570407882058772,,3543985.5
33548,NONRESIDENTIAL,EAST,10,1.0,5,0,84000,EDUCATION,84300.0,UNDEFINED,,UNDEFINED,,1,0.9512684479334294,,12184124.0
34348,NONRESIDENTIAL,DOWNTOWN,25,1.0,3,0,103000,RETAIL AND PERSONAL SERVICES,103000.0,UNDEFINED,,UNDEFINED,,1,0.3580998987213094,89.0,5214621.5
34891,NONRESIDENTIAL,SOUTHWEST,8,1.0,1,0,37864,FOOD AND BEVERAGE,37864.0,UNDEFINED,,UNDEFINED,,1,3.9630319749004452,61.0,8025696.0
34908,NONRESIDENTIAL,EAST,66,1.0,2,0,66497,FOOD AND BEVERAGE,66497.0,UNDEFINED,,UNDEFINED,,1,1.2436775205138453,84.0,9290214.0
35391,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,10,1.0,4,0,34010,RETAIL AND PERSONAL SERVICES,38428.0,UNDEFINED,,UNDEFINED,,1,1.4613057753436924,,3560614.25
35392,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,10,1.0,4,0,45980,FOOD AND BEVERAGE,45980.0,UNDEFINED,,UNDEFINED,,1,1.4613057753436924,79.0,8305255.0
36034,NONRESIDENTIAL,EAST,20,0.0,3,0,45743,RETAIL AND PERSONAL SERVICES,45243.0,UNDEFINED,,UNDEFINED,,1,0.7220508620716235,88.0,5313217.0
36587,NONRESIDENTIAL,CENTRAL,25,1.0,1,0,45000,OTHER SERVICES AND FACILITIES,45000.0,ENTERTAINMENT AND LEISURE,0.0,UNDEFINED,,2,1.575904869983755,,3505497.0
37008,NONRESIDENTIAL,GREATER DUWAMISH,17,1.0,6,0,333698,OTHER SERVICES AND FACILITIES,432903.0,ENTERTAINMENT AND LEISURE,333698.0,UNDEFINED,,2,0.7433059527767965,,13730204.0
37248,NONRESIDENTIAL,GREATER DUWAMISH,112,1.0,4,0,72859,STORAGE,72859.0,UNDEFINED,,UNDEFINED,,1,3.89162661771591,55.0,1498457.875
39332,SPS-DISTRICT K-12,SOUTHEAST,7,1.0,2,0,138705,EDUCATION,138705.0,UNDEFINED,,UNDEFINED,,1,6.344510284952734,84.0,4959298.0
40008,NONRESIDENTIAL,GREATER DUWAMISH,12,1.0,3,0,21947,MIXED USE,14877.0,OFFICE AND BUSINESS,12023.0,PARKING,4920.0,3,1.6550695785691225,,1554599.25
